0
"[[0.6718973 ]
 [0.7618004 ]
 [0.4813841 ]
 [0.7720576 ]
 [0.781566  ]
 [0.67714447]
 [0.9057747 ]
 [0.67084694]
 [0.70745665]
 [0.82390213]
 [0.51195383]
 [0.72590315]
 [0.6532246 ]
 [0.775596  ]
 [0.643928  ]
 [0.83727765]
 [0.6966313 ]
 [0.1916441 ]
 [0.5531506 ]
 [0.7021503 ]
 [0.6866174 ]
 [0.47061074]
 [0.4523654 ]
 [0.4949033 ]
 [0.81382793]
 [0.73635966]
 [0.6266471 ]
 [0.70037776]
 [0.6045615 ]
 [0.77471846]
 [0.6225268 ]
 [0.7046183 ]
 [0.6813333 ]
 [0.5139823 ]
 [0.42153174]
 [0.6827736 ]
 [0.52006215]
 [0.44889647]
 [0.79112047]
 [0.75588644]
 [0.57025635]
 [0.6828169 ]
 [0.6141988 ]
 [0.6282992 ]
 [0.74509084]
 [0.5551722 ]
 [0.6746869 ]
 [0.5526586 ]
 [0.5950774 ]
 [0.5777097 ]
 [0.8049295 ]
 [0.70307887]
 [0.9011742 ]
 [0.7538514 ]
 [0.48262924]
 [0.67717916]
 [0.67337066]
 [0.60580885]
 [0.27362692]
 [0.7082845 ]
 [0.5805049 ]
 [0.43442816]
 [0.55012804]
 [0.79434836]
 [0.5161952 ]
 [0.87736547]
 [0.5567004 ]
 [0.81770885]
 [0.6511602 ]
 [0.6035812 ]
 [0.7465642 ]
 [0.8567031 ]
 [0.8219597 ]
 [0.72449183]
 [0.7656856 ]
 [0.5026741 ]
 [0.8329888 ]
 [0.9116106 ]
 [0.64596814]
 [0.6817978 ]
 [0.8676199 ]
 [0.7804235 ]
 [0.55294687]
 [0.46966827]
 [0.63345873]
 [0.65830535]
 [0.40188783]
 [0.8294379 ]
 [0.9410634 ]
 [0.736093  ]
 [0.5927242 ]
 [0.8379817 ]
 [0.6694873 ]
 [0.68749523]
 [0.6463179 ]
 [0.6064573 ]
 [0.7113469 ]
 [0.5810468 ]
 [0.42206725]
 [0.5548298 ]
 [0.7444806 ]
 [0.8702247 ]
 [0.77606803]
 [0.6263749 ]
 [0.8933337 ]
 [0.6629242 ]
 [0.8343775 ]
 [0.08860326]
 [0.5402444 ]
 [0.7622857 ]
 [0.83819157]
 [0.64584625]
 [0.7947463 ]
 [0.8898378 ]
 [0.7183048 ]
 [0.7299883 ]
 [0.77738357]
 [0.5274739 ]
 [0.82415575]
 [0.5582911 ]
 [0.57904714]
 [0.56398714]
 [0.5717862 ]
 [0.7432385 ]
 [0.8341381 ]
 [0.5615598 ]
 [0.5726026 ]
 [0.6187767 ]
 [0.7068543 ]
 [0.06306311]
 [0.7619316 ]
 [0.70483184]
 [0.46344241]
 [0.67091346]
 [0.71430373]
 [0.81103486]
 [0.64486206]
 [0.55013657]
 [0.66428626]
 [0.7351063 ]
 [0.69477475]
 [0.81262684]
 [0.74006635]
 [0.8953172 ]
 [0.7504737 ]
 [0.3883394 ]
 [0.7575614 ]
 [0.6429165 ]
 [0.77380866]
 [0.45738193]
 [0.49623954]
 [0.52755874]
 [0.78617674]
 [0.5497693 ]
 [0.5961141 ]
 [0.7245562 ]
 [0.92386365]
 [0.6073755 ]
 [0.44379774]
 [0.58912396]
 [0.7630908 ]
 [0.429833  ]
 [0.673494  ]
 [0.74015033]
 [0.6263994 ]
 [0.6425142 ]
 [0.5163495 ]
 [0.6642471 ]
 [0.542465  ]
 [0.8277024 ]
 [0.6597638 ]
 [0.6315224 ]
 [0.43903136]
 [0.62739384]
 [0.7703388 ]
 [0.47697914]
 [0.7425737 ]
 [0.8909289 ]
 [0.8283873 ]
 [0.6753418 ]
 [0.43780872]
 [0.46712384]
 [0.8545444 ]
 [0.7748891 ]
 [0.75015885]
 [0.68466306]
 [0.68793046]
 [0.8302895 ]
 [0.4775456 ]
 [0.7263902 ]
 [0.8107005 ]
 [0.8357779 ]
 [0.61562425]
 [0.44784185]
 [0.7557207 ]
 [0.6187463 ]
 [0.86908513]
 [0.74681455]
 [0.6081381 ]
 [0.7291084 ]
 [0.8344392 ]
 [0.83483803]
 [0.7584368 ]
 [0.80219674]
 [0.69335353]
 [0.5916401 ]
 [0.8121582 ]
 [0.77775866]
 [0.4401628 ]
 [0.7316808 ]
 [0.62244123]
 [0.8826516 ]
 [0.76036775]
 [0.7141239 ]
 [0.5892216 ]
 [0.52149665]
 [0.8915409 ]
 [0.42138165]
 [0.6873561 ]
 [0.6386626 ]
 [0.7267615 ]
 [0.62904745]
 [0.6957579 ]
 [0.7672802 ]
 [0.70478815]
 [0.59595126]
 [0.65332204]
 [0.35257477]
 [0.8768091 ]
 [0.5680667 ]
 [0.68069315]
 [0.83134305]
 [0.40110397]
 [0.5023768 ]
 [0.74585146]
 [0.52871335]
 [0.8017914 ]
 [0.5040166 ]
 [0.8555133 ]
 [0.8141664 ]
 [0.7123774 ]
 [0.8019557 ]
 [0.7176622 ]
 [0.622363  ]
 [0.7428033 ]
 [0.5777823 ]
 [0.849667  ]
 [0.6771241 ]
 [0.59316593]
 [0.7282423 ]
 [0.8123467 ]
 [0.8640952 ]
 [0.66640717]
 [0.74559724]
 [0.5714764 ]
 [0.63833547]
 [0.6920486 ]
 [0.7835468 ]
 [0.46493244]
 [0.7552933 ]
 [0.61025894]
 [0.59583944]
 [0.63106716]
 [0.43550175]
 [0.52158684]
 [0.705948  ]
 [0.7877793 ]
 [0.8758827 ]
 [0.6820278 ]
 [0.625107  ]
 [0.6525859 ]
 [0.70183825]
 [0.68985295]
 [0.84382063]
 [0.6437424 ]
 [0.6217359 ]
 [0.7500913 ]
 [0.8163085 ]
 [0.57147896]
 [0.45339552]
 [0.9119543 ]
 [0.57602805]
 [0.5783782 ]
 [0.8330692 ]
 [0.5599625 ]
 [0.7101627 ]
 [0.74150354]
 [0.6893191 ]
 [0.89377266]
 [0.8341248 ]
 [0.53634685]
 [0.6804916 ]
 [0.710554  ]
 [0.78630906]
 [0.71781754]
 [0.6134892 ]
 [0.79490554]
 [0.7029331 ]
 [0.6669863 ]
 [0.64145094]
 [0.7433287 ]
 [0.7646935 ]
 [0.5883411 ]
 [0.8211348 ]
 [0.6885979 ]
 [0.69482404]
 [0.75605357]
 [0.65825343]
 [0.8379348 ]
 [0.6861005 ]
 [0.83036417]
 [0.50923556]
 [0.64555454]
 [0.5077261 ]
 [0.7300101 ]
 [0.6223549 ]
 [0.6614684 ]
 [0.6539814 ]
 [0.9035816 ]
 [0.72879416]
 [0.6531721 ]
 [0.78606415]
 [0.49467257]
 [0.6428843 ]
 [0.7380813 ]
 [0.56126344]
 [0.6597677 ]
 [0.6540405 ]
 [0.6218027 ]
 [0.5833501 ]
 [0.80307627]
 [0.7246479 ]
 [0.64832675]
 [0.689086  ]
 [0.67347336]
 [0.8871235 ]
 [0.58167607]
 [0.50294423]
 [0.43932074]
 [0.55375487]
 [0.7287161 ]
 [0.7017041 ]
 [0.6051418 ]
 [0.46348578]
 [0.78101027]
 [0.7289162 ]
 [0.8447299 ]
 [0.6629553 ]
 [0.27162826]
 [0.85204244]
 [0.64065456]
 [0.7285965 ]
 [0.83297664]
 [0.6033265 ]
 [0.7900032 ]
 [0.80613333]
 [0.7403476 ]
 [0.60005176]
 [0.67677116]
 [0.61242604]
 [0.6216664 ]
 [0.66388625]
 [0.68785304]
 [0.5944182 ]
 [0.5889099 ]
 [0.7678489 ]
 [0.49449924]
 [0.6895103 ]
 [0.7046254 ]
 [0.94383913]
 [0.8960546 ]
 [0.7030106 ]
 [0.915465  ]
 [0.9123408 ]
 [0.51094955]
 [0.80967647]
 [0.6172024 ]
 [0.58346   ]
 [0.6460833 ]
 [0.54075646]
 [0.64139956]
 [0.72393185]
 [0.8128106 ]
 [0.38814414]
 [0.8140394 ]
 [0.56597805]
 [0.6903306 ]
 [0.6692053 ]
 [0.80059874]
 [0.7251348 ]
 [0.43942338]
 [0.68109083]
 [0.65410435]
 [0.55282575]
 [0.22447555]
 [0.52596116]
 [0.17330022]
 [0.60654014]
 [0.708089  ]
 [0.6922364 ]
 [0.75364715]
 [0.70254064]
 [0.620351  ]
 [0.6060323 ]
 [0.84123695]
 [0.6748259 ]
 [0.6392047 ]
 [0.7163859 ]
 [0.76590455]
 [0.742699  ]
 [0.70596147]
 [0.67161006]
 [0.869186  ]
 [0.44814608]
 [0.5605607 ]
 [0.46843278]
 [0.7891441 ]
 [0.70954716]
 [0.72236735]
 [0.7899782 ]
 [0.58629686]
 [0.85737425]
 [0.38855246]
 [0.6633009 ]
 [0.6612226 ]
 [0.64666617]
 [0.5119156 ]
 [0.51079273]
 [0.47722536]
 [0.816704  ]
 [0.7562382 ]
 [0.7313066 ]
 [0.6560489 ]
 [0.59948516]
 [0.7108732 ]
 [0.8095736 ]
 [0.7191292 ]
 [0.6467094 ]
 [0.79741406]
 [0.6875979 ]
 [0.61094797]
 [0.87426674]
 [0.68896306]
 [0.8016438 ]
 [0.3200456 ]
 [0.17330573]]"
"[[0.6823238 ]
 [0.8147158 ]
 [0.80632937]
 [0.7985578 ]
 [0.57259583]
 [0.656417  ]
 [0.43470275]
 [0.70294565]
 [0.80834806]
 [0.5915858 ]
 [0.6724483 ]
 [0.8249727 ]
 [0.5580051 ]
 [0.43287078]
 [0.51177126]
 [0.81139624]
 [0.64499575]
 [0.6799381 ]
 [0.6023299 ]
 [0.74370444]
 [0.8693105 ]
 [0.9055073 ]
 [0.80490285]
 [0.5931514 ]
 [0.7028795 ]
 [0.70347846]
 [0.7844779 ]
 [0.55402046]
 [0.790937  ]
 [0.16245842]
 [0.8289135 ]
 [0.65070814]
 [0.7752614 ]
 [0.70431846]
 [0.533524  ]
 [0.7353042 ]
 [0.642897  ]
 [0.69965994]
 [0.37170294]
 [0.65620124]
 [0.8624287 ]
 [0.4659644 ]
 [0.62012804]
 [0.6924356 ]
 [0.83780134]
 [0.74549395]
 [0.70987606]
 [0.348057  ]
 [0.7158263 ]
 [0.517434  ]
 [0.73731095]
 [0.90845823]
 [0.64271647]
 [0.40096962]
 [0.5306116 ]
 [0.8934101 ]
 [0.7271749 ]
 [0.7040839 ]
 [0.8351533 ]
 [0.5012735 ]
 [0.65857226]
 [0.5839738 ]
 [0.8984069 ]
 [0.7226603 ]
 [0.66246134]
 [0.8264875 ]
 [0.7055885 ]
 [0.83282405]
 [0.6594177 ]
 [0.69821995]
 [0.6780824 ]
 [0.53503484]
 [0.88475835]
 [0.7825143 ]
 [0.8447494 ]
 [0.6142324 ]
 [0.7723159 ]
 [0.50338775]
 [0.8629521 ]
 [0.88867605]
 [0.5442006 ]
 [0.5749015 ]
 [0.86811095]
 [0.7508069 ]
 [0.8175612 ]
 [0.6940744 ]
 [0.9054979 ]
 [0.6893565 ]
 [0.8493984 ]
 [0.73005855]
 [0.47397894]
 [0.8487437 ]
 [0.68319875]
 [0.61394906]
 [0.16204084]
 [0.79503495]
 [0.70058304]
 [0.79800594]
 [0.7672497 ]
 [0.5825592 ]
 [0.565887  ]
 [0.71632636]
 [0.6793468 ]
 [0.6688585 ]
 [0.763465  ]
 [0.5987962 ]
 [0.4893478 ]
 [0.8378781 ]
 [0.7822259 ]
 [0.6137507 ]
 [0.8333012 ]
 [0.752797  ]
 [0.52575976]
 [0.7523139 ]
 [0.6809775 ]
 [0.6661359 ]
 [0.68108684]
 [0.28136313]
 [0.57367456]
 [0.6431471 ]
 [0.71586585]
 [0.5751084 ]
 [0.733976  ]
 [0.3788774 ]
 [0.6598051 ]
 [0.71910304]
 [0.75647014]
 [0.60392815]
 [0.86426055]
 [0.8191377 ]
 [0.61029243]
 [0.6734136 ]
 [0.9279254 ]
 [0.35300115]
 [0.78547525]
 [0.5147525 ]
 [0.62218124]
 [0.65837455]
 [0.64437085]
 [0.86812866]
 [0.88771176]
 [0.6205106 ]
 [0.8444883 ]
 [0.7669371 ]
 [0.5943287 ]
 [0.7259969 ]
 [0.6079194 ]
 [0.7582347 ]
 [0.54143584]
 [0.41691166]
 [0.7485403 ]
 [0.95669466]
 [0.713403  ]
 [0.51793283]
 [0.7449616 ]
 [0.66267926]
 [0.701371  ]
 [0.6030917 ]
 [0.82223666]
 [0.6244852 ]
 [0.6001074 ]
 [0.8413358 ]
 [0.53594816]
 [0.6473    ]
 [0.60257965]
 [0.6793048 ]
 [0.48624375]
 [0.52941686]
 [0.5738841 ]
 [0.71905375]
 [0.79680127]
 [0.5687737 ]
 [0.72523564]
 [0.6631164 ]
 [0.9393112 ]
 [0.6703976 ]
 [0.4283    ]
 [0.75558984]
 [0.8521539 ]
 [0.5581831 ]
 [0.4689084 ]
 [0.7362125 ]
 [0.6632606 ]
 [0.6766565 ]
 [0.8062158 ]
 [0.6921446 ]
 [0.60228294]
 [0.8623645 ]
 [0.8278585 ]
 [0.6181614 ]
 [0.74372697]
 [0.86373377]
 [0.8704901 ]
 [0.64903945]
 [0.71364456]
 [0.668377  ]
 [0.5943756 ]
 [0.4827956 ]
 [0.5531397 ]
 [0.58283144]
 [0.82643956]
 [0.7181717 ]
 [0.7551416 ]
 [0.77753943]
 [0.5858719 ]
 [0.75522417]
 [0.8340672 ]
 [0.6162158 ]
 [0.46720573]
 [0.8727946 ]
 [0.5439115 ]
 [0.56085545]
 [0.6193257 ]
 [0.645447  ]
 [0.82880354]
 [0.82743174]
 [0.64541525]
 [0.6741236 ]
 [0.45208535]
 [0.7995305 ]
 [0.77840054]
 [0.9014972 ]
 [0.7198864 ]
 [0.6190716 ]
 [0.7072701 ]
 [0.7733242 ]
 [0.53755087]
 [0.7359362 ]
 [0.57717985]
 [0.44002286]
 [0.58635956]
 [0.8187027 ]
 [0.5962249 ]
 [0.45982185]
 [0.7449179 ]
 [0.73011535]
 [0.8082017 ]
 [0.83889025]
 [0.67890745]
 [0.7616974 ]
 [0.5363716 ]
 [0.5703519 ]
 [0.62837154]
 [0.70345974]
 [0.8221123 ]
 [0.4457317 ]
 [0.9396076 ]
 [0.6413612 ]
 [0.4512406 ]
 [0.7992914 ]
 [0.3985533 ]
 [0.7746252 ]
 [0.58603466]
 [0.7383175 ]
 [0.56063133]
 [0.82159173]
 [0.79063344]
 [0.76010555]
 [0.8268523 ]
 [0.6517397 ]
 [0.69363934]
 [0.74873984]
 [0.8386466 ]
 [0.46115765]
 [0.8427963 ]
 [0.76889694]
 [0.6314023 ]
 [0.9333192 ]
 [0.6232751 ]
 [0.607068  ]
 [0.6361303 ]
 [0.6785444 ]
 [0.7102803 ]
 [0.64976877]
 [0.6512082 ]
 [0.68568885]
 [0.8036168 ]
 [0.6122862 ]
 [0.756713  ]
 [0.6800164 ]
 [0.66799414]
 [0.684149  ]
 [0.8721074 ]
 [0.50092494]
 [0.6234978 ]
 [0.82776004]
 [0.7830987 ]
 [0.57450515]
 [0.77073944]
 [0.6653972 ]
 [0.7662552 ]
 [0.8185904 ]
 [0.5158369 ]
 [0.72906786]
 [0.85821635]
 [0.5731972 ]
 [0.48344576]
 [0.553031  ]
 [0.7378965 ]
 [0.7313617 ]
 [0.7485651 ]
 [0.7975503 ]
 [0.68296266]
 [0.42817983]
 [0.74914086]
 [0.7158517 ]
 [0.42466915]
 [0.83813465]
 [0.6578935 ]
 [0.56231475]
 [0.80619645]
 [0.6121014 ]
 [0.5089319 ]
 [0.56355906]
 [0.86407644]
 [0.596566  ]
 [0.7485254 ]
 [0.6135714 ]
 [0.6414728 ]
 [0.31220853]
 [0.62696636]
 [0.68137   ]
 [0.8409261 ]
 [0.6759416 ]
 [0.8800548 ]
 [0.7304234 ]
 [0.85734856]
 [0.74451524]
 [0.8733289 ]
 [0.75806296]
 [0.68375516]
 [0.79158497]
 [0.6724753 ]
 [0.8575841 ]
 [0.5235538 ]
 [0.8584531 ]
 [0.74573016]
 [0.7497364 ]
 [0.60116047]
 [0.75329286]
 [0.70164543]
 [0.5577891 ]
 [0.5615136 ]
 [0.68862855]
 [0.75784355]
 [0.72916985]
 [0.6520399 ]
 [0.70319563]
 [0.92495537]
 [0.7588233 ]
 [0.6758394 ]
 [0.57917935]
 [0.824418  ]
 [0.7703452 ]
 [0.91314715]
 [0.64806163]
 [0.68033755]
 [0.61504775]
 [0.51137227]
 [0.69332737]
 [0.75739926]
 [0.6028587 ]
 [0.41170347]
 [0.7391414 ]
 [0.68314314]
 [0.6988132 ]
 [0.6161034 ]
 [0.6126276 ]
 [0.8917805 ]
 [0.7730881 ]
 [0.49101764]
 [0.3166316 ]
 [0.69118476]
 [0.53110796]
 [0.66304994]
 [0.45280722]
 [0.9380491 ]
 [0.45874432]
 [0.825156  ]
 [0.65764546]
 [0.6911056 ]
 [0.3161446 ]
 [0.72305846]
 [0.45040783]
 [0.7835354 ]
 [0.7160051 ]
 [0.6948772 ]
 [0.6313836 ]
 [0.5887713 ]
 [0.57947224]
 [0.6870018 ]
 [0.90002507]
 [0.6984998 ]
 [0.7600259 ]
 [0.6778713 ]
 [0.81627244]
 [0.39413103]
 [0.78638405]
 [0.5407459 ]
 [0.5575529 ]
 [0.890947  ]
 [0.5639314 ]
 [0.784759  ]
 [0.717474  ]
 [0.9095328 ]
 [0.6801062 ]
 [0.548565  ]
 [0.5195621 ]
 [0.6754003 ]
 [0.7035397 ]
 [0.66284573]
 [0.7891722 ]
 [0.7266555 ]
 [0.8507596 ]
 [0.66599184]
 [0.6712593 ]
 [0.75530046]
 [0.6223984 ]
 [0.6511373 ]
 [0.5320851 ]
 [0.5626606 ]
 [0.8155649 ]
 [0.5203125 ]
 [0.6246891 ]
 [0.6950116 ]
 [0.6565409 ]
 [0.7323745 ]
 [0.86170936]
 [0.71586454]
 [0.61649644]
 [0.7843744 ]
 [0.7445249 ]
 [0.7119019 ]
 [0.7598902 ]
 [0.6349811 ]
 [0.77889955]
 [0.6474119 ]
 [0.7766701 ]
 [0.5154172 ]
 [0.57137835]
 [0.81776917]
 [0.88508976]
 [0.85035765]
 [0.8534199 ]
 [0.61738247]
 [0.6893107 ]]"
"[[0.9993611 ]
 [0.99999666]
 [0.9954287 ]
 [0.14988214]
 [0.9937225 ]
 [0.9999809 ]
 [0.99992573]
 [0.10481412]
 [0.99213856]
 [0.99124736]
 [0.07263047]
 [0.9506506 ]
 [0.99996364]
 [0.9994912 ]
 [0.9947707 ]
 [0.9248687 ]
 [0.99986005]
 [0.9998542 ]
 [0.99820673]
 [0.99941003]
 [0.99689144]
 [0.99983037]
 [0.9400824 ]
 [0.96968025]
 [0.99538076]
 [0.975973  ]
 [0.96706563]
 [0.9999981 ]
 [0.9999964 ]
 [0.999961  ]
 [0.93894374]
 [0.9843291 ]
 [0.99969447]
 [0.99998546]
 [0.9999597 ]
 [0.9999659 ]
 [0.999998  ]
 [0.999458  ]
 [0.99999213]
 [0.999416  ]
 [0.9999989 ]
 [0.99407   ]
 [0.9998586 ]
 [0.9952956 ]
 [0.99995553]
 [0.9992311 ]
 [0.9993954 ]
 [0.99999666]
 [0.9917311 ]
 [0.9706627 ]
 [0.9934482 ]
 [0.9995497 ]
 [0.6545741 ]
 [0.9978258 ]
 [0.9998324 ]
 [0.99964774]
 [0.83413327]
 [0.99998343]
 [0.9996965 ]
 [0.9999778 ]
 [0.999696  ]
 [0.9796522 ]
 [0.9997321 ]
 [0.99276125]
 [0.9999912 ]
 [0.99642724]
 [0.9995702 ]
 [0.99873084]
 [0.99975854]
 [0.9962717 ]
 [0.9985671 ]
 [0.99963915]
 [0.9997557 ]
 [0.9991873 ]
 [0.9998066 ]
 [0.99945384]
 [0.9969682 ]
 [0.94666094]
 [0.13177906]
 [0.9974661 ]
 [0.99985516]
 [0.9997888 ]
 [0.9998568 ]
 [0.9973023 ]
 [0.9995345 ]
 [0.99564785]
 [0.99989355]
 [0.9979114 ]
 [0.99999905]
 [0.99864393]
 [0.9944841 ]
 [0.9907637 ]
 [0.99991524]
 [0.9996313 ]
 [0.99999917]
 [0.9798869 ]
 [0.9994867 ]
 [0.97065645]
 [0.66728157]
 [0.9298839 ]
 [0.8921397 ]
 [0.9999405 ]
 [0.99995375]
 [0.9967668 ]
 [0.9903785 ]
 [0.99999774]
 [0.9999788 ]
 [0.99986875]
 [0.73231065]
 [0.99999285]
 [0.99975973]
 [0.99918264]
 [0.81137913]
 [0.9999987 ]
 [0.9969675 ]
 [0.9999856 ]
 [0.9996964 ]
 [0.999997  ]
 [0.93440926]
 [0.99998474]
 [0.8754348 ]
 [0.9999056 ]
 [0.90909433]
 [0.99993765]
 [0.99981385]
 [0.9772774 ]
 [0.9999621 ]
 [0.9976197 ]
 [0.9549654 ]
 [0.997569  ]
 [0.9950269 ]
 [0.9920622 ]
 [0.99779177]
 [0.9991955 ]
 [0.99999976]
 [0.99907947]
 [0.9998165 ]
 [0.9806019 ]
 [0.9987834 ]
 [0.86083686]
 [0.9985518 ]
 [0.9993735 ]
 [1.        ]
 [0.9967886 ]
 [0.9994468 ]
 [0.6879217 ]
 [0.99997604]
 [0.9987691 ]
 [0.87110245]
 [0.9997378 ]
 [0.99979585]
 [0.99999475]
 [0.99999714]
 [0.9910767 ]
 [0.20888776]
 [0.90665   ]
 [0.87541103]
 [0.99758875]
 [0.9969202 ]
 [0.99752194]
 [0.8938596 ]
 [0.9739482 ]
 [0.99993455]
 [0.9993272 ]
 [0.9917828 ]
 [0.9368105 ]
 [0.9571862 ]
 [0.8240124 ]
 [0.98466045]
 [0.999785  ]
 [0.9084555 ]
 [0.99866056]
 [0.9993685 ]
 [0.9994661 ]
 [0.99841654]
 [0.9997992 ]
 [0.70720404]
 [0.9918468 ]
 [0.99997556]
 [0.9918286 ]
 [0.9980337 ]
 [0.9992362 ]
 [0.99832755]
 [0.85660625]
 [0.98996454]
 [0.999428  ]
